super_opeid,name,type,tier,tier_name,state,czname,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top1pc,k_rank,k_median,k_q1,k_q2,k_q3,k_q4,k_q5,k_top1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5
1784,Ancilla Domini College,2,9,Two-year (public and private not-for-profit),IN,South Bend,61300,0.552056255,0.10462378,0.20454895,0.28308892,0.27075192,0.13698658,0.000728676,0.49100295,28900,0.13872348,0.20321211,0.27340558,0.24494968,0.13970932,0.002471733,0.25800413,0.25898722,0.2311729,0.19014536,0.061690398,0.11084451,0.24146831,0.27450809,0.21159178,0.16158724,0.14517076,0.22211668,0.27698329,0.27016693,0.085562304,0.12591942,0.17274007,0.32044181,0.24220417,0.13869457,0.10123489,0.12464953,0.20365435,0.28993028,0.28053096,0,0.000983935,0.001385551,0.001845968,0.01006257
1785,"Anderson University of Anderson, IN",2,6,Selective private,IN,Muncie,88400,0.664967786,0.052718632,0.098190263,0.21165113,0.30204177,0.33539814,0.015878981,0.55878717,34900,0.13657539,0.16158782,0.1985898,0.2798399,0.22340703,0.005822205,0.21730496,0.22520904,0.20184718,0.22028485,0.13535394,0.13627829,0.1876667,0.21323219,0.24762757,0.21519531,0.11487959,0.16355486,0.2412475,0.28280118,0.19751686,0.1230636,0.15242694,0.22045922,0.28441381,0.2196364,0.14983216,0.15096146,0.14717783,0.29264361,0.25938502,0,0.009118727,0.000598416,0.00248633,0.012072829
3418,"Anderson University of Anderson, SC",2,8,Nonselective four-year private not-for-profit,SC,Greenville,75900,0.593350396,0.085361473,0.14384307,0.23654573,0.31470928,0.21954045,0.004523106,0.53385842,32600,0.13178997,0.14593598,0.27928358,0.31998312,0.12300736,0.006461776,0.10720687,0.076950431,0.35994443,0.31568953,0.14020874,0.13235176,0.16450088,0.27284488,0.29744345,0.13285895,0.16299315,0.15732163,0.28853735,0.33163556,0.05951228,0.12117065,0.15810268,0.27860364,0.33472928,0.10739376,0.12258281,0.13088669,0.24314384,0.30272704,0.20065962,0.017606564,0,0.00016487,0.000611075,0.021533815
2238,Andrews University,2,6,Selective private,MI,South Bend,73900,0.576327226,0.093424968,0.17074327,0.23247668,0.26152712,0.24182813,0.017232016,0.57439232,37200,0.14083928,0.16556312,0.16459692,0.23311797,0.29588288,0.026903166,0.20460328,0.15059032,0.14416786,0.24325843,0.25738013,0.18570553,0.16555397,0.16598864,0.21840319,0.26434872,0.16760831,0.1863216,0.1507526,0.22133243,0.27398503,0.14609356,0.1444561,0.15551798,0.26385725,0.29007512,0.053111289,0.1742245,0.19463398,0.21767618,0.36035407,0.001234747,0.022400169,0.022425799,0.024220487,0.047204364
6661,Angelina College,1,9,Two-year (public and private not-for-profit),TX,Huntsville,45900,0.416496641,0.26211667,0.24923988,0.22263774,0.16984451,0.096161284,0.000735613,0.48288396,25100,0.16769221,0.23137327,0.25272238,0.20229433,0.14591794,0.004147791,0.20867231,0.29984719,0.26702103,0.13663104,0.087828457,0.13577588,0.25004694,0.28621447,0.20896327,0.11899942,0.17317213,0.21046333,0.25076476,0.2079639,0.15763588,0.15016273,0.17429683,0.21545197,0.26946217,0.19062641,0.15698601,0.14554921,0.19729996,0.23223276,0.26793209,0.005860689,0.004452775,0.003288445,0.003537395,0.001755997
3541,Angelo State University,1,5,Selective public,TX,San Angelo,68400,0.538717774,0.11666122,0.17981094,0.25133204,0.27265513,0.17954072,0.003909629,0.59539962,38500,0.11001858,0.13331664,0.20153189,0.28175694,0.27337602,0.0089533,0.1507829,0.14214768,0.24563469,0.28061268,0.18082206,0.11160783,0.15146126,0.23439023,0.25380561,0.24873503,0.11383279,0.13385664,0.19776407,0.29614615,0.25840032,0.093507119,0.13417062,0.1924728,0.2861962,0.29365325,0.1016746,0.1073537,0.15899885,0.28360918,0.3483637,0.000233669,0.006700892,0.007416147,0.00775115,0.020852316
2117,Anna Maria College,2,6,Selective private,MA,Boston,90400,0.655685177,0.050080616,0.12086296,0.18476796,0.30326933,0.34101921,0.011772706,0.62273443,40700,0.075997382,0.11548543,0.20186931,0.31862628,0.28802165,0.005337975,0.052884966,0.062986836,0.25691938,0.28867543,0.33853337,0.12446223,0.11800002,0.18952696,0.25119725,0.31681356,0.087075241,0.11646685,0.23976426,0.3046104,0.2520833,0.099477872,0.13516219,0.17306249,0.32171753,0.2705799,0.035331436,0.10427357,0.2032453,0.35176757,0.30538216,0,7.24981E-05,0.014043583,0.000194206,0.007845632
2058,Anne Arundel Community College,1,9,Two-year (public and private not-for-profit),MD,Baltimore,91100,0.650631178,0.062969223,0.11771846,0.18344226,0.2818532,0.3540169,0.00665812,0.56532937,36000,0.14637998,0.15011309,0.1914383,0.24880543,0.26326323,0.003143344,0.17849848,0.19477728,0.21831179,0.21223599,0.19617638,0.16568559,0.19682081,0.18892139,0.24627094,0.20230126,0.16145003,0.15484041,0.20504227,0.2448494,0.23381793,0.13732003,0.13573679,0.19793966,0.25952789,0.26947555,0.1336517,0.13563348,0.17526987,0.24966598,0.30577892,0.002387682,0.002659771,0.001700285,0.001030989,0.005868075
1113,Antelope Valley College,1,9,Two-year (public and private not-for-profit),CA,Los Angeles,66600,0.520847316,0.1640186,0.1747461,0.21986827,0.26280379,0.17856315,0.001597043,0.49143338,25700,0.19717182,0.2237238,0.19416501,0.19063383,0.19430548,0.002196674,0.25673035,0.29436558,0.18992832,0.14142564,0.1175501,0.1938356,0.23987891,0.2174288,0.18815814,0.16069856,0.19909547,0.22219016,0.19481362,0.19766831,0.1862324,0.16946369,0.19458742,0.19113126,0.20550948,0.23930818,0.18414085,0.18779682,0.17895651,0.20770147,0.24140435,0.000257226,0.004368784,0.001629738,0.003929658,0
24,Anthem College And The Bryman School Of Arizona,3,10,Four-year for-profit,AZ,Phoenix,41100,0.387356222,0.26990733,0.29609391,0.21190222,0.15714025,0.064956464,0.000707128,0.46031681,23100,0.15573478,0.26158112,0.29175645,0.20386106,0.087066785,0.001427393,0.15972853,0.30696395,0.29458588,0.18999067,0.048730936,0.14300478,0.25163206,0.32098371,0.19463661,0.089742854,0.14083549,0.24693882,0.3044644,0.22243574,0.085325606,0.18479457,0.24869302,0.25297022,0.19972879,0.11381348,0.17547172,0.19730163,0.19914491,0.25294486,0.17513689,4.47865E-05,0.000849869,0.003684355,0.002180832,0.000619553
111,Anthem Institute,3,12,Less than two-year schools of any type,NJ,Newark,56900,0.49591278,0.18898329,0.22520447,0.19635898,0.206406,0.18304738,0.003773419,0.53804046,32200,0.16395356,0.18069011,0.19061676,0.2233026,0.24143711,0.007578391,0.19219138,0.23556307,0.23108003,0.17516056,0.16600493,0.19029784,0.19103122,0.23501952,0.20770942,0.17594206,0.15234093,0.17517053,0.1681294,0.26278105,0.2415781,0.14285752,0.14996664,0.13742889,0.2561931,0.31355387,0.13863358,0.15187991,0.17831002,0.21275301,0.31842345,0.007600317,0.010447164,0.00222481,0.012031484,0.00474783
12891,Antonelli College,3,11,Two-year for-profit,MS,Jackson,37200,0.389443846,0.32667789,0.23901823,0.167437,0.16681309,0.10005391,0.001722373,0.41399509,19300,0.17197677,0.31723258,0.32000268,0.13849701,0.052291118,7.32536E-05,0.14805754,0.37957817,0.37110147,0.065148719,0.03611416,0.18141977,0.38454473,0.29023147,0.11918873,0.024615278,0.15995042,0.290631,0.2975516,0.18425019,0.067616828,0.20496562,0.20253125,0.28260708,0.25302795,0.056868117,0.19264063,0.18862157,0.32420236,0.15658966,0.13794576,0,0.000299713,9.66E-06,0,0
2906,Appalachian State University,1,5,Selective public,NC,Boone,105900,0.714398152,0.035452351,0.080750085,0.15510227,0.26795709,0.46073815,0.022165755,0.60711712,39100,0.096532002,0.12475155,0.20695513,0.30189735,0.26986393,0.009042297,0.12583759,0.17388049,0.25531101,0.29264018,0.15233073,0.092969075,0.12673075,0.25590619,0.3262746,0.19811933,0.096203156,0.1386921,0.23813982,0.31198794,0.21497703,0.092094272,0.11556257,0.22032812,0.31398058,0.25803453,0.097593084,0.12127559,0.17637956,0.28791299,0.31683874,0.007142908,0.003502437,0.006099196,0.004772839,0.013633181
2239,Aquinas College,2,6,Selective private,MI,Grand Rapids,94800,0.686997665,0.034027312,0.069324307,0.19141719,0.33323264,0.37199861,0.024719775,0.60857874,39300,0.10258368,0.1150253,0.20953558,0.31972614,0.25312936,0.006948452,0.14974535,0.16416426,0.383809,0.1306517,0.1716297,0.14755335,0.13415627,0.25592476,0.31111297,0.15125263,0.085876875,0.1300184,0.25044769,0.31591621,0.21774082,0.1008132,0.09861666,0.21212545,0.36752185,0.22092283,0.10007202,0.11394904,0.16157772,0.29777169,0.32662955,0,0,0.0112644,0.009523945,0.004350994
1346,Arapahoe Community College,1,9,Two-year (public and private not-for-profit),CO,Denver,93800,0.66375749,0.057288367,0.10765015,0.18125501,0.2872293,0.36657712,0.009429826,0.53243762,31700,0.15406932,0.18417005,0.21159783,0.24687441,0.20328838,0.003360519,0.16474529,0.26771864,0.20989576,0.19251673,0.16512364,0.14080888,0.22476339,0.22542523,0.2152776,0.19372495,0.16505882,0.19532989,0.20950848,0.25381881,0.176284,0.13248639,0.17296559,0.23016737,0.27046856,0.19391204,0.16777238,0.16245358,0.19428626,0.24272747,0.23276033,0.000879755,0.003656589,0.000662007,0.001398677,0.00653274
3235,Arcadia University,2,6,Selective private,PA,Philadelphia,92200,0.667812364,0.057861663,0.11233881,0.17448887,0.28678066,0.36853001,0.02883395,0.64650625,44900,0.099916905,0.10797544,0.14973009,0.2534793,0.38889825,0.021890296,0.1524598,0.055694457,0.17965721,0.27862343,0.33356515,0.081843011,0.1163845,0.17975393,0.25132924,0.3706893,0.13333388,0.10060418,0.12277707,0.26213166,0.38115326,0.11823348,0.10583735,0.12541321,0.28811249,0.36240348,0.067101292,0.11877447,0.16756345,0.21913961,0.42742115,0.037333459,0.026936438,0.03656115,0.007612474,0.022091793
21799,Argosy University,3,10,Four-year for-profit,CA,Los Angeles,84000,0.621894403,0.066442594,0.12116543,0.20721751,0.3563576,0.24881685,0.006543763,0.5155229,29700,0.11375118,0.18087713,0.32592535,0.27419996,0.10524638,0.000309815,0.1072526,0.23904791,0.3053979,0.33543399,0.012867546,0.21990095,0.18155523,0.25168014,0.27679724,0.070066459,0.11228781,0.24572848,0.26060343,0.27261102,0.10876922,0.10850246,0.10931247,0.38756239,0.27170935,0.12291334,0.072531141,0.21349992,0.33368549,0.26147395,0.11880948,0.000226745,0.000275408,0.000200967,0.000154169,0.000662319
35,Arizona State And Northern Arizona University And University Of Arizona,1,5,Selective public,AZ,Phoenix,110700,0.718523952,0.049298476,0.091322884,0.14336164,0.21804741,0.49796966,0.040208273,0.64583516,46300,0.11456618,0.10931805,0.14006484,0.23398922,0.40206179,0.027932396,0.12322983,0.13759558,0.16733108,0.25175375,0.32008979,0.12857889,0.11937235,0.17288071,0.25114033,0.32802781,0.11353928,0.11099541,0.1668435,0.2638343,0.3447876,0.11739177,0.10652774,0.14357783,0.25229114,0.38021153,0.11019707,0.10541362,0.12209974,0.21247911,0.44981045,0.012856298,0.017857205,0.018346038,0.020800659,0.037155237
1071,Arizona Western College,1,9,Two-year (public and private not-for-profit),AZ,Yuma,38600,0.389898528,0.27479175,0.30698606,0.19870323,0.13221259,0.08730644,0.000995572,0.50335938,28000,0.14295489,0.19948655,0.27941588,0.23003501,0.14810775,0.001568338,0.14751874,0.24246983,0.31654412,0.20431714,0.089150235,0.15417504,0.1967853,0.29726934,0.23514627,0.11662399,0.12582615,0.18462734,0.2973097,0.22793154,0.16430521,0.12835713,0.16307707,0.19875009,0.26820514,0.24161062,0.15022787,0.1626526,0.1812117,0.23999247,0.26591536,0.000112589,0,0,2.78677E-05,0.017567035
12860,Arkansas Northeastern College,1,9,Two-year (public and private not-for-profit),AR,Blytheville,37100,0.376059053,0.30776921,0.26734823,0.20595385,0.1477963,0.071132414,0.002055441,0.46244916,23400,0.15737417,0.24636251,0.30038697,0.19511813,0.10075822,0,0.18183294,0.32180196,0.28305119,0.15502097,0.058292862,0.16956156,0.24452513,0.31003001,0.20514898,0.070734322,0.11896595,0.2179153,0.3301082,0.18803085,0.14497975,0.15380622,0.17282905,0.30750287,0.18652378,0.17933814,0.12436128,0.16201341,0.23831224,0.36928365,0.10602939,0,0,0,0,0
1090,Arkansas State University,1,5,Selective public,AR,Jonesboro,60800,0.504332895,0.15929386,0.21508323,0.23135127,0.23489296,0.1593788,0.003950324,0.55960405,34500,0.12105051,0.15839617,0.23648427,0.27505124,0.20901793,0.008594051,0.16064021,0.20614709,0.26137781,0.22386168,0.14797316,0.12724809,0.18974435,0.24607605,0.29402938,0.14290214,0.11469461,0.13574763,0.26159731,0.29748228,0.19047818,0.10799489,0.13406739,0.22382937,0.27549446,0.25861388,0.10158566,0.13709791,0.18085684,0.26738837,0.31307125,0.004330851,0.00235418,0.003672684,0.014601102,0.019566296
1091,Arkansas State University - Beebe,1,9,Two-year (public and private not-for-profit),AR,Searcy,63100,0.507635843,0.13748597,0.19968632,0.27161276,0.26908267,0.12213245,0.002521695,0.5051834,29500,0.16149086,0.19007662,0.24469647,0.25609034,0.14764588,0.002619986,0.22924885,0.24766296,0.21465987,0.19477631,0.11365198,0.18524891,0.19555774,0.23022233,0.26512751,0.1238435,0.14233491,0.18706928,0.28411314,0.25070468,0.13577797,0.13191266,0.18011034,0.25230023,0.27160686,0.16406992,0.15413834,0.14493491,0.19776182,0.28812727,0.21503766,0.003781302,0.000213715,0,0.001944333,0.012562159
1089,Arkansas Tech University,1,5,Selective public,AR,Russellville,63200,0.527529525,0.13475393,0.20664361,0.24561308,0.24438335,0.16860601,0.004111104,0.56311202,35100,0.1151599,0.16609219,0.2194005,0.28702876,0.21231866,0.008687106,0.13303356,0.22669382,0.24465014,0.23850833,0.15711419,0.11704744,0.18156716,0.22620231,0.27539614,0.19978704,0.11144722,0.16043693,0.24127489,0.29236573,0.19447523,0.10496125,0.13399066,0.19565187,0.3219094,0.24348681,0.1187521,0.153459,0.1934412,0.28173274,0.25261497,0.010205972,0.005115225,0.007196188,0.006113849,0.017752524
1546,Armstrong Atlantic State University,1,5,Selective public,GA,Savannah,76000,0.582635835,0.097965747,0.15212697,0.22934861,0.28047365,0.24008495,0.004796087,0.55217445,34600,0.13185161,0.16963851,0.21120043,0.27627012,0.21103922,0.004858752,0.12603939,0.20663214,0.17589939,0.30533463,0.18609446,0.12102378,0.16052327,0.23771776,0.28864104,0.19209413,0.14185011,0.17430316,0.22074252,0.28860474,0.17449941,0.1194926,0.17955992,0.20357679,0.28082582,0.21654487,0.14597097,0.14427273,0.20859335,0.23946676,0.26169619,0,0.006770643,0,0.007633365,0.007029998
1116,Art Center College Of Design,2,8,Nonselective four-year private not-for-profit,CA,Los Angeles,84800,0.590279301,0.14908856,0.13026695,0.16527221,0.14875817,0.40661412,0.0190461,0.5567174,42800,0.20023394,0.15859371,0.12160746,0.15225343,0.36731145,0.044223964,0.30877489,0.14096938,0.068014055,0.17546481,0.30677685,0.22462875,0.16080712,0.22629742,0.17770661,0.21056014,0.142602,0.15067042,0.20309885,0.13784158,0.36578712,0.23782068,0.13212259,0.17177579,0.17453764,0.28374323,0.16229518,0.17725156,0.056241598,0.13329358,0.47091809,0.020532671,0.001074067,0.029041797,0.056462444,0.068428047
20789,Art Institute Of Colorado ,3,10,Four-year for-profit,CO,Denver,74200,0.569805633,0.12620264,0.19818161,0.18435763,0.22651473,0.26474324,0.009323028,0.52051026,29600,0.13826929,0.21040443,0.23805362,0.24510539,0.16816708,0.004654616,0.14136249,0.25296879,0.27062455,0.19980124,0.13524294,0.13846034,0.24157204,0.25344592,0.24091576,0.12560596,0.12672025,0.19971459,0.2285645,0.25582299,0.18917765,0.13779417,0.17863147,0.23859961,0.26320723,0.18176746,0.14510067,0.20141177,0.21714565,0.24688697,0.18945494,0.007595127,0.000500372,0.005136448,0.006176701,0.004724839
10195,Art Institute Of Fort Lauderdale ,3,10,Four-year for-profit,FL,Miami,55400,0.495518881,0.19660527,0.23544908,0.19644086,0.17487334,0.19663151,0.010250747,0.48224294,25700,0.18360429,0.22218233,0.23605058,0.21981654,0.1383463,0.004426322,0.17929475,0.23697096,0.25598165,0.2030021,0.12475055,0.15696301,0.22726631,0.26122954,0.23864131,0.11589976,0.15974636,0.25201505,0.25274187,0.20657109,0.12892561,0.19650115,0.17428835,0.23892435,0.2101229,0.18016323,0.23217881,0.21409844,0.16674164,0.23594128,0.15103984,0.002530474,0.00064608,0.00659285,0.008010089,0.005496789
21171,Art Institute Of Houston ,3,10,Four-year for-profit,TX,Houston,58000,0.512460686,0.1710009,0.23132083,0.18362622,0.19914369,0.21490842,0.009406599,0.5219956,30300,0.16095884,0.18404713,0.22111072,0.24901757,0.18486579,0.001992154,0.18107,0.18545282,0.22222514,0.25289604,0.15835603,0.127863,0.21362302,0.23066115,0.25520378,0.17264901,0.193404,0.16143169,0.25478151,0.19427603,0.19610675,0.16627966,0.19018908,0.1840737,0.27148932,0.18796824,0.14792694,0.16472614,0.21549459,0.26522279,0.20662953,0,0.003246967,0.000324713,0.001026937,0.00454579
25256,Art Institute Of New York City ,3,11,Two-year for-profit,NY,New York,45900,0.430609775,0.24446349,0.27279875,0.20058748,0.14373477,0.13841546,0.00424153,0.4859387,26900,0.16277827,0.22311784,0.24933636,0.23118208,0.13358535,0.005436787,0.18966909,0.22485706,0.25698504,0.2218608,0.10662801,0.16379902,0.24111006,0.27939212,0.22270353,0.092995279,0.14128342,0.26243737,0.25839055,0.22783306,0.11005554,0.1658638,0.18567626,0.17969559,0.28960717,0.17915718,0.14121871,0.16648576,0.23578782,0.20853807,0.24796957,0.011174342,2.80795E-05,0,0.009053753,0.010086079
8350,Art Institute Of Philadelphia ,3,10,Four-year for-profit,PA,Philadelphia,68000,0.55022218,0.12081274,0.1879444,0.23388436,0.22407617,0.23328224,0.008052685,0.50562984,27900,0.16138262,0.21691525,0.21279977,0.22508973,0.18381256,0.002345937,0.20300454,0.24327093,0.28465596,0.14473152,0.124337,0.17335035,0.23477253,0.19604386,0.22490826,0.17092501,0.17844157,0.20820132,0.22625761,0.22089645,0.16620311,0.13537303,0.21710935,0.18916953,0.23247424,0.22587381,0.13806574,0.19742939,0.19829144,0.26396307,0.20225038,0,7.17286E-05,0,0.006434843,0.003817528
40513,Art Institute Of Phoenix ,3,10,Four-year for-profit,KY,Louisville,73600,0.577761396,0.10486931,0.15116869,0.23352289,0.26568705,0.24475214,0.009322408,0.52197212,32300,0.15886144,0.16494724,0.22918078,0.26744267,0.17956795,0.003264882,0.22256294,0.2522656,0.23747988,0.21125895,0.076432593,0.15465814,0.15395002,0.3094081,0.23689958,0.14508416,0.13527317,0.16566256,0.22737584,0.31949168,0.15219674,0.18600035,0.18228751,0.1883481,0.24474116,0.19862294,0.12720902,0.11482013,0.22212061,0.28536263,0.25048757,0.014722087,0.010335227,2.74601E-05,0,0.000621899
7470,Art Institute Of Pittsburgh ,3,10,Four-year for-profit,PA,Pittsburgh,63800,0.518061306,0.14400798,0.20377597,0.23728739,0.24065527,0.17427336,0.004224047,0.49274001,26100,0.14959678,0.21261752,0.2837294,0.21903488,0.1350214,0.003750725,0.18631014,0.22372769,0.28317502,0.18733673,0.11945039,0.14364003,0.21802166,0.33425915,0.19602677,0.10805248,0.15130976,0.19577563,0.28252378,0.24588773,0.12450304,0.13588074,0.23207746,0.27545282,0.22050005,0.13608889,0.14283262,0.19317704,0.23817447,0.23354568,0.1922702,0.003159809,0.003907324,0.001866875,5.27057E-05,0.011727547
7819,Art Institute Of Portland ,3,10,Four-year for-profit,OR,Portland,78400,0.603235867,0.0895807,0.12644061,0.22598422,0.28031215,0.2776823,0.014459277,0.49110997,25200,0.17683056,0.23225294,0.19985715,0.21296608,0.17809322,0.002855534,0.13637492,0.18430485,0.13424705,0.35570723,0.18936598,0.17470217,0.30210984,0.12099532,0.30027765,0.10191503,0.12372071,0.25512135,0.22309868,0.18734942,0.21070984,0.19277065,0.19762461,0.2389141,0.23105763,0.139633,0.21798174,0.23225769,0.1985909,0.12974551,0.22142416,0,0.000547255,0.0008246,0.009275346,0
22913,Art Institute Of Seattle ,3,10,Four-year for-profit,WA,Seattle,78700,0.590799189,0.10604829,0.1473549,0.20803979,0.25033227,0.28822473,0.011557503,0.51757824,29000,0.1606003,0.18728262,0.22913805,0.24355635,0.17942268,0.003964817,0.16558623,0.19284871,0.23687588,0.21619961,0.18848959,0.16634968,0.19747043,0.2114922,0.26844597,0.15624171,0.15347411,0.17219946,0.25481993,0.23831955,0.18118694,0.12816016,0.18135206,0.24909781,0.27186984,0.16952012,0.1891454,0.19606405,0.19943967,0.22008583,0.19526511,0.001445205,0,0.006526084,0.00622682,0.003105551
